id,revenue,release_date,cast,crew,return,budget,title
51794,0.0,2010-03-09,"['Haluk Bilginer', 'Danny Glover', 'Gina Gershon', 'Robert Patrick']",[],0.0,12000000,Five Minarets in New York
53804,0.0,2010-12-10,"['Sanjay Dutt', 'Sushmita Sen', 'Sunil Shetty', 'Anil Kapoor']",['Anees Bazmee'],0.0,0,No Problem
80035,68267862.0,2012-07-26,"['Ben Stiller', 'Vince Vaughn', 'Jonah Hill', 'Richard Ayoade']",[],1.0039391470588237,68000000,The Watch
50053,0.0,2010-11-23,"['Barry Bostwick', ""Renee O'Connor"", 'Bart Baggett', 'Matt Lagan']",[],0.0,0,2010: Moby Dick
73567,3665069.0,2011-09-10,"['Matthew McConaughey', 'Emile Hirsch', 'Thomas Haden Church', 'Gina Gershon']",[],0.3665069,10000000,Killer Joe
44251,0.0,1994-03-12,"['Bin Shimada', 'Masako Nozawa', 'Takeshi Kusao', 'Kara Edwards']",[],0.0,0,Dragon Ball Z: Broly - Second Coming
19575,0.0,2009-03-20,"['Rachael Leigh Cook', 'Grace Zabriskie', 'Amy Ryan', 'Stephen Root']",['Craig Carlisle'],0.0,0,Bob Funk
14863,0.0,2008-01-01,"['David Hasselhoff', 'Crystal Allen', 'Ryan McCluskey', 'Patrick Regis']",['Don E. FauntLeRoy'],0.0,0,Anaconda 3: Offspring
86593,0.0,2011-10-21,"['Charlie Creed-Miles', 'Will Poulter', 'Sammy Williams', 'Leo Gregory']",['Dexter Fletcher'],0.0,0,Wild Bill
78571,540152.0,2012-03-02,"['Robert De Niro', 'Julianne Moore', 'Paul Dano', 'Olivia Thirlby']",[],0.0,0,Being Flynn
43852,0.0,1938-09-29,"['Sabu', 'Raymond Massey', 'Valerie Hobson', 'Roger Livesey']",[],0.0,0,The Drum
101325,0.0,2011-03-09,"['Lauren Bacall', 'Josh Hutcherson', 'Alfred Molina', 'Billy Boyd']",[],0.0,0,The Forger
103332,9128263.0,2012-07-25,"['Paul Dano', 'Zoe Kazan', 'Chris Messina', 'Annette Bening']",[],0.0,0,Ruby Sparks
64635,198802074.0,2012-08-02,"['Colin Farrell', 'Kate Beckinsale', 'Jessica Biel', 'Bryan Cranston']",[],1.590416592,125000000,Total Recall
55680,0.0,2011-01-03,"['Jake McDorman', 'Agnes Bruckner', 'Julia Campbell', 'Kevin Kilner']",['Stephen T. Kay'],0.0,0,The Craigslist Killer
22059,0.0,1994-01-01,"['Alex Hyde-White', 'Jay Underwood', 'Rebecca Staab', 'Michael Bailey Smith']",[],0.0,1500000,The Fantastic Four
103747,7034007.0,2012-06-01,"['Paul Brannigan', 'Siobhan Reilly', 'John Henshaw', 'Gary Maitland']",['Ken Loach'],0.0,0,The Angels' Share
75446,0.0,2011-02-11,[],[],0.0,0,Carbon Nation
34125,0.0,1997-02-25,"['Jonathon Morris', 'David Gunn', 'Kirsten Cerre', 'Starr Andreeff']",['Ted Nicolaou'],0.0,0,Vampire Journals
16130,0.0,1993-12-30,"['John Wayne', 'Dustin Hoffman', 'Robert Redford', 'Paul Newman']",['Michel Hazanavicius'],0.0,0,La Classe Américaine
80410,0.0,2011-11-03,"['Dolph Lundgren', 'Lochlyn Munro', 'Natassia Malthe', 'Aleks Paunovic']",['Uwe Boll'],0.0,4500000,In the Name of the King 2: Two Worlds
68143,0.0,1946-12-18,"['Morgan Conway', 'Anne Jeffreys', 'Lyle Latell', 'Rita Corday']",['Gordon Douglas'],0.0,0,Dick Tracy vs. Cueball
102630,0.0,2012-05-11,"['Dolph Lundgren', 'Briana Evigan', 'Sean Faris', 'Jon Huertas']",[],0.0,2000000,Stash House
122924,0.0,2012-08-21,"['Dolph Lundgren', 'Cuba Gooding Jr.', 'Leo Gregory', 'Billy Murray']",[],0.0,6000000,One in the Chamber
155341,0.0,1992-01-29,"['Michael Mfume', 'Sandra Pulley', 'Joe Clair', 'Racquel Price']",['Michael Mfume'],0.0,0,Ax 'Em
38256,0.0,2009-09-26,"['Elena Anaya', 'Hugo Arbues', 'Jon Ariño', 'Miriam Correa']",[],0.0,0,Hierro
81436,0.0,1976-01-01,"['Ivan Marx', 'Peggy Marx']",['Harry Winer'],0.0,0,The Legend of Bigfoot
59296,1378.0,2011-06-03,"['Mandy Moore', 'Kellan Lutz', 'Jessica Szohr', 'Autumn Federici']",[],1378.0,1,"Love, Wedding, Marriage"
13676,0.0,2008-08-26,"['Jodi Benson', 'Samuel E. Wright', 'Sally Field', 'Jim Cummings']",['Peggy Holmes'],0.0,0,The Little Mermaid: Ariel's Beginning
85593,0.0,2011-09-01,"['Jeb Berrier', 'Jared Blumenfeld']",['Suzan Beraza'],0.0,0,Bag It
37724,1108561013.0,2012-10-25,"['Daniel Craig', 'Judi Dench', 'Javier Bardem', 'Ralph Fiennes']",[],5.542805065,200000000,Skyfall
63988,0.0,1996-11-05,"['Chuck Norris', 'William Sanderson', 'Max Gail', 'Michael Friedman']",['Aaron Norris'],0.0,0,Forest Warrior
77953,104907746.0,2012-08-09,"['Will Ferrell', 'Zach Galifianakis', 'Dylan McDermott', 'Jason Sudeikis']",[],0.0,0,The Campaign
85414,0.0,2012-03-22,"['Stephen Dorff', 'Chyler Leigh', 'JR Bourne', 'Tom Berenger']",[],0.0,0,Brake
82696,114281051.0,2012-08-07,"['Meryl Streep', 'Steve Carell', 'Tommy Lee Jones', 'Jean Smart']",[],3.8093683666666665,30000000,Hope Springs
118984,0.0,2011-06-09,"['Guy Pearce', 'Zhu Lin', 'Claudia Karvan', 'Elaine Jin']",[],0.0,0,33 Postcards
20499,0.0,2005-11-21,"['Chuck Norris', 'Joanna Pacula', 'Daniel Bernhardt', 'Bernie Kopell']",[],0.0,6000000,The Cutter
100910,0.0,1943-12-29,"['Ginger Rogers', 'Robert Ryan', 'Ruth Hussey', 'Patricia Collinge']",[],0.0,0,Tender Comrade
314070,0.0,1951-12-27,"['Judd Holdren', 'George Eldredge', 'Gene Roth', 'Larry Stewart']",['Spencer Gordon Bennet'],0.0,0,"Captain Video, Master of the Stratosphere"
51190,0.0,2010-10-12,"['Ada Kukkonen', 'Sara Melleri', 'Anna-Leena Uotila']",['Marja Pyykkö'],0.0,1552334,Run Sister Run!
50090,0.0,2010-02-04,"['Song Kang-ho', 'Kang Dong-won', 'Kyeong-min Go', 'Su-ho Ha']",[],0.0,0,Secret Reunion
77068,0.0,2011-10-22,"['Andrew Tiernan', 'Mikko Leppilampi', 'Samuel Vauramo', 'Jouko Ahola']",['Marko Mäkilaakso'],0.0,0,War of the Dead
49958,0.0,2010-08-26,"['Zoe Tuckwell-Smith', 'Krew Boylan', 'Will Travel', 'Damien Freeleagus']",['Josh Reed'],0.0,0,Primal
79771,0.0,2011-10-14,"['Richard Riehle', 'Adam Rifkin', 'Ray Wise', 'Sarah Mutch']",['Tim Sullivan'],0.0,0,Chillerama
34800,0.0,1973-03-31,"['Jackie Chan', 'Yuen Biao', 'Mars', 'Chen Hung-Lieh']",['Jackie Chan'],0.0,0,The Cub Tiger from Kwang Tung
68649,0.0,2011-02-05,"['Rina Takeda', 'Hina Tobimatsu', 'Tatsuya Nakadai', 'Kazutoshi Yokoyama']",[],0.0,0,Karate Girl
75595,0.0,2011-01-23,"['Juno Temple', 'Kay Panabaker', 'Kyle Gallner', 'Neal McDonough']",[],0.0,0,Little Birds
78263,0.0,1994-04-15,"['Shashi Kapoor', 'Om Puri', 'Shabana Azmi', 'Neena Gupta']",['Ismail Merchant'],0.0,0,In Custody
77174,107139399.0,2012-08-03,"['Kodi Smit-McPhee', 'Tucker Albrizzi', 'Jodelle Ferland', 'Anna Kendrick']",[],1.78565665,60000000,ParaNorman
82650,77112176.0,2012-08-02,"['Zachary Gordon', 'Robert Capron', 'Devon Bostick', 'Rachael Harris']",[],3.505098909090909,22000000,Diary of a Wimpy Kid: Dog Days
40572,0.0,2009-05-17,"['Jackie Chan', 'Charles Parnell', 'LL Cool J', 'Stan Lee']",['Steve Webb'],0.0,0,How Bruce Lee Changed the World
75680,0.0,2011-08-12,"['Alexandra Lockwood', 'Crystal Dilworth', 'Evans Boney', 'Zachary Abbott']",[],0.0,0,The PHD movie
79224,49000000.0,2011-08-10,"['Park Hae-il', 'Moon Chae-won', 'Kim Mu-yeol', 'Ryu Seung-ryong']",['Kim Han-min'],6.125,8000000,War of the Arrows
84203,0.0,2012-08-10,"['David Duchovny', 'Vera Farmiga', 'Graham Phillips', 'Keri Russell']",[],0.0,3000000,Goats
84184,3094813.0,2012-08-03,"['Rashida Jones', 'Andy Samberg', 'Elijah Wood', 'Emma Roberts']",[],0.0,0,Celeste & Jesse Forever
109513,14400000.0,2012-08-22,"['Kristen Bell', 'Dax Shepard', 'Tom Arnold', 'Kristin Chenoweth']",[],7.2,2000000,Hit & Run
14196,0.0,2008-07-11,"['Vinessa Shaw', 'Tierra Abbott', 'Christopher Allport', 'Lisa Arturo']",[],0.0,0,Garden Party
93934,0.0,1976-11-17,"['Chantal Akerman', 'Niels Arestrup', 'Claire Wauthion']",['Chantal Akerman'],0.0,0,"Je, Tu, Il, Elle"
84289,0.0,1988-11-01,"['John Martin', 'Ken Swofford', 'Carmine Appice', 'Julie Adams']",['John Fasano'],0.0,0,Black Roses
76360,0.0,2011-10-09,"['Trey Parker', 'Matt Stone', 'Bill Hader', 'Anne Garefino']",[],0.0,0,6 Days to Air: The Making of South Park
1556,0.0,1969-01-01,"['Pîtâ', 'Osamu Ogasawara', 'Yoshio Tsuchiya', 'Emiko Azuma']",[],0.0,0,Funeral Parade of Roses
49526,31083599.0,2012-08-24,"['Joseph Gordon-Levitt', 'Michael Shannon', 'Dania Ramirez', 'Jamie Chung']",['David Koepp'],0.8881028285714285,35000000,Premium Rush
101482,0.0,1928-06-20,"['Barbara Kent', 'Glenn Tryon', 'Fay Holderness', 'Gusztáv Pártos']",[],0.0,0,Lonesome
30785,0.0,1992-01-08,"['David Carradine', 'Monique Gabrielle', 'Arte Johnson', 'Dick Miller']",[],0.0,140000,Evil Toons
71864,51854875.0,2012-08-15,"['Jennifer Garner', 'Joel Edgerton', 'Ron Livingston', 'Rosemarie DeWitt']",[],0.0,0,The Odd Life of Timothy Green
82633,53676580.0,2012-08-29,"['Shia LaBeouf', 'Tom Hardy', 'Guy Pearce', 'Jessica Chastain']",[],2.064483846153846,26000000,Lawless
57330,0.0,2008-12-03,"['Ervin Nagy', 'Gabriella Hámori', 'Zsolt Trill', 'János Kulka']",[],0.0,1800000,Chameleon
71668,8493728.0,2012-05-11,"['Danielle Panabaker', 'Matt Bush', 'Katrina Bowden', 'Jean-Luc Bilodeau']",[],1.6987456,5000000,Piranha 3DD
89691,3010.0,2012-02-17,"['Alice Eve', 'Josh Peck', 'Brian Geraghty', 'Aaron Hughes']",[],0.0010033333333333,3000000,ATM
84340,0.0,2012-08-24,"['Mike Birbiglia', 'Lauren Ambrose', 'Lucy DeVito', 'Aya Cash']",[],0.0,0,Sleepwalk with Me
202043,0.0,1993-12-19,"['Helen Mirren', 'Peter Capaldi', 'Michael Shannon', 'David Thewlis']",['David Drury'],0.0,0,Prime Suspect 3
84334,0.0,2012-06-30,"['Dennis Coffey', 'Rodriguez', 'Stephen Segerman', 'Mike Theodore']",[],0.0,0,Searching for Sugar Man
77883,85446075.0,2012-08-30,"['Jeffrey Dean Morgan', 'Natasha Calis', 'Madison Davenport', 'Kyra Sedgwick']",[],6.103291071428571,14000000,The Possession
127521,0.0,2012-09-11,"['Jean-Claude Van Damme', 'Kristopher Van Varenberg', 'Bianca Bree', 'Joe Flanigan']",['Ernie Barbarash'],0.0,10000000,6 Bullets
119698,0.0,2012-08-09,"['Natasha Loring', 'Matt Kane', 'Richard Dillane', 'Peter Brooke']",[],0.0,0,The Dinosaur Project
48034,48531470.0,2010-10-20,"['François Cluzet', 'Marion Cotillard', 'Benoît Magimel', 'Gilles Lellouche']",[],1.9412588,25000000,Little White Lies
79694,9627492.0,2012-08-23,"['Ashley Greene', 'Sebastian Stan', 'Tom Felton', 'Julianna Guill']",[],0.5663230588235294,17000000,The Apparition
83540,0.0,2011-08-16,"['Zawe Ashton', 'Neelam Bakshi', 'Lee Colley', 'Frances Cooper']",['Carol Morley'],0.0,0,Dreams of a Life
191402,0.0,2007-08-02,[],,0.0,35,Bigfoot Lives
83403,0.0,2011-01-01,"['Pamela Adlon', 'Sarah Hyland', 'Alan Tudyk', 'Julie Bowen']",['Josh Stolberg'],0.0,0,Conception
39369,0.0,2008-12-05,"['Eric Cantona', 'Hugh Bonneville', 'Adrian Annis', 'Anne-Marie Duff']",[],0.0,0,French Film
27349,0.0,1972-05-12,"['Cliff Robertson', 'Robert Duvall', 'Luke Askew', 'R. G. Armstrong']",['Philip Kaufman'],0.0,0,The Great Northfield Minnesota Raid
40629,0.0,1987-01-01,['Eric Idle'],,0.0,0,The Mikado
83660,0.0,2011-10-10,"['Jason Baldwin', 'Damien Wayne Echols', 'Jessie Miskelly', 'John Mark Byers']",['Joe Berlinger'],0.0,0,Paradise Lost 3: Purgatory
84174,11947954.0,2012-08-06,"['Kirsten Dunst', 'Isla Fisher', 'Lizzy Caplan', 'Rebel Wilson']",[],3.9826513333333335,3000000,Bachelorette
83686,13231461.0,2012-09-07,"['Bradley Cooper', 'Zoe Saldana', 'Jeremy Irons', 'Dennis Quaid']",[],2.2052435,6000000,The Words
53336,0.0,1963-11-27,"['Jackie Gleason', 'Steve McQueen', 'Tuesday Weld', 'Tony Bill']",[],0.0,0,Soldier In The Rain
114150,115350426.0,2012-09-28,"['Anna Kendrick', 'Skylar Astin', 'Brittany Snow', 'Anna Camp']",['Jason Moore'],6.785319176470588,17000000,Pitch Perfect
77948,16863583.0,2012-04-04,"['Henry Cavill', 'Verónica Echegui', 'Sigourney Weaver', 'Bruce Willis']",[],0.84317915,20000000,The Cold Light of Day
84281,0.0,2012-09-07,"['Melanie Lynskey', 'Blythe Danner', 'John Rubinstein', 'Julie White']",['Todd Louiso'],0.0,0,Hello I Must Be Going
112090,0.0,2012-09-06,"['Ed Stoppard', 'Leelee Sobieski', 'Jeffrey Tambor', 'Max von Sydow']",[],0.0,0,Branded
59967,47042000.0,2012-09-26,"['Joseph Gordon-Levitt', 'Bruce Willis', 'Emily Blunt', 'Paul Dano']",[],1.5680666666666667,30000000,Looper
84188,319285.0,2012-08-23,"['Ann Dowd', 'Dreama Walker', 'Pat Healy', 'Philip Ettinger']",['Craig Zobel'],0.0,0,Compliance
87428,58058367.0,2012-06-14,"['Adam Sandler', 'Susan Sarandon', 'Eva Amurri Martino', 'Leighton Meester']",[],0.8294052428571429,70000000,That's My Boy
15895,8890685.0,1983-09-02,"['Rick Hill', 'Barbi Benton', 'Richard Brooker', 'Lana Clarkson']",[],0.0,0,Deathstalker
97795,0.0,2011-10-11,"['Kai Lennox', 'Rick Gonzalez', 'Fiona Glascott', 'Gia Mantegna']",[],0.0,0,Emergo
81215,0.0,2011-01-24,"['Cleophas Kabasita', 'Edouard Bamporiki', 'Cassandra Freeman', 'Mazimpaka Kennedy']",['Alrick Brown'],0.0,400000,Kinyarwanda
84329,3325038.0,2012-08-16,"['Frank Langella', 'Liv Tyler', 'James Marsden', 'Susan Sarandon']",[],1.3300152,2500000,Robot & Frank
84169,181107.0,2012-06-14,"['Ai Weiwei', 'Dan-qing Chen']",['Alison Klayman'],0.0,0,Ai Weiwei: Never Sorry
82510,0.0,2011-10-03,"['Mario Diaz', 'Jenae Altschwager', 'Dominque Purdy', 'Jacqui Holland']",,0.0,0,Hollywood Sex Wars
71679,240159255.0,2012-09-12,"['Milla Jovovich', 'Sienna Guillory', 'Michelle Rodriguez', 'Aryana Engineer']",['Paul W.S. Anderson'],3.69475776923077,65000000,Resident Evil: Retribution
87825,0.0,2012-09-21,"['Clint Eastwood', 'Amy Adams', 'Justin Timberlake', 'John Goodman']",['Robert Lorenz'],0.0,0,Trouble with the Curve
88075,0.0,1950-10-14,"['Joseph Cotten', 'Alida Valli', 'Spring Byington', 'Paul Stewart']",[],0.0,0,"Walk Softly, Stranger"
89455,1663931.0,2012-07-25,"['Rachel Weisz', 'Jude Law', 'Ben Foster', 'Anthony Hopkins']",['Fernando Meirelles'],0.0,0,360
100529,252603.0,2012-04-24,"['Greta Gerwig', 'Joel Kinnaman', 'Bill Pullman', 'Zoe Lister-Jones']",[],0.0,0,Lola Versus
68722,28258060.0,2012-09-07,"['Joaquin Phoenix', 'Philip Seymour Hoffman', 'Amy Adams', 'Laura Dern']",['Paul Thomas Anderson'],0.883064375,32000000,The Master
49049,41037742.0,2012-09-07,"['Karl Urban', 'Olivia Thirlby', 'Lena Headey', 'Wood Harris']",[],0.82075484,50000000,Dredd
137145,0.0,2011-09-01,"['Scout Taylor-Compton', 'Travis Van Winkle', 'Michael Copon', 'Christina Ulloa']",[],0.0,650000,247°F
60599,35485056.0,2012-09-14,"['Richard Gere', 'Susan Sarandon', 'Tim Roth', 'Brit Marling']",['Nicholas Jarecki'],2.957088,12000000,Arbitrage
98369,0.0,2012-04-13,"['Marshall Allman', 'Claire Holt', 'Tania Raymonde', 'Justin Welborn']",[],0.0,1250000,Blue Like Jazz
97933,0.0,2012-01-26,['The Chemical Brothers'],['Adam Smith'],0.0,0,The Chemical Brothers: Don't Think
4822,0.0,1955-10-08,"['Howard Keel', 'Ann Blyth', 'Dolores Gray', 'Vic Damone']",[],0.0,0,Kismet
55723,0.0,2011-09-20,"['Brian Austin Green', 'Thomas Dekker', 'Mimi Michaels', 'Owain Yeoman']",['Robert Hall'],0.0,0,ChromeSkull: Laid to Rest 2
48654,0.0,2002-01-01,['Griff Rhys Jones'],,0.0,0,Puckoon
19823,0.0,2009-10-23,"['Christian Slater', 'Emmanuelle Vaugier', 'Wes Bentley', 'Robert Benz']",[],0.0,10000000,Dolan's Cadillac
77016,48126384.0,2012-09-20,"['Jake Gyllenhaal', 'Michael Peña', 'Natalie Martinez', 'Anna Kendrick']",[],6.875197714285714,7000000,End of Watch
84348,100345.0,2012-07-28,"['Calvin Lee Reeder', 'Lane Hughes', 'Adam Wingard', 'Hannah Fierman']",['Joe Swanberg'],0.0,0,V/H/S
47462,0.0,2004-09-30,"['Katherine Billings', 'Michael Chase', 'Matt Fentiman', 'Brendan Fletcher']",['Bill Marchant'],0.0,0,Everyone
84892,33400000.0,2012-09-20,"['Logan Lerman', 'Emma Watson', 'Ezra Miller', 'Paul Rudd']",[],2.569230769230769,13000000,The Perks of Being a Wallflower
103663,16800000.0,2012-08-28,"['Mads Mikkelsen', 'Alexandra Rapaport', 'Thomas Bo Larsen', 'Anne Louise Hassing']",[],4.421052631578948,3800000,The Hunt
103328,641100.0,2012-07-02,"['Eva Mendes', 'Kylie Minogue', 'Michel Piccoli', 'Edith Scob']",['Leos Carax'],0.0,0,Holy Motors
111174,0.0,2012-09-18,"['Tim Wakefield', 'R.A. Dickey', 'Charles Hough', 'Phil Niekro']",['Ricki Stern'],0.0,0,Knuckleball!
91911,23859.0,2010-04-23,"['Bud Abbott', 'Alan Alda', 'Joan Arline', 'Beverly Arlynne']",['Leslie Zemeckis'],0.095436,250000,Behind the Burly Q
88036,24637469.0,2012-08-17,"['Whitney Houston', 'Cee Lo Green', 'Derek Luke', 'Mike Epps']",[],1.7598192142857143,14000000,Sparkle
68663,0.0,2006-01-01,"['Kathy Bates', 'Julie Delpy', 'Andrea Di Stefano', 'Anna Faris']",['George Augusto'],0.0,0,Guilty Hearts
51996,790421.0,2011-01-24,"['Greg Kinnear', 'Lea Thompson', 'Billy Crudup', 'Alan Arkin']",['Jill Sprecher'],0.0,0,Thin Ice
75638,13551174.0,2012-03-02,"['Sigourney Weaver', 'Robert De Niro', 'Cillian Murphy', 'Elizabeth Olsen']",[],0.967941,14000000,Red Lights
82675,376141306.0,2012-09-27,"['Liam Neeson', 'Maggie Grace', 'Famke Janssen', 'Rade Serbedzija']",['Olivier Megaton'],8.358695688888888,45000000,Taken 2
83589,0.0,2012-01-22,"['James Murphy', 'Chuck Klosterman', 'Tyler Pope', 'Keith Wood']",[],0.0,0,Shut Up and Play the Hits
38719,0.0,1934-01-01,"['Douglas Fairbanks', 'Merle Oberon', 'Bruce Winston', 'Melville Cooper']",['Alexander Korda'],0.0,0,The Private Life of Don Juan
88273,7594693.0,2012-03-29,"['Mads Mikkelsen', 'David Dencik', 'Alicia Vikander', 'Mikkel Boe Følsgaard']",[],0.949336625,8000000,A Royal Affair
82505,44287131.0,2012-09-21,"['Jennifer Lawrence', 'Max Thieriot', 'Elisabeth Shue', 'Gil Bellows']",[],6.418424782608696,6900000,House at the End of the Street
128564,0.0,2012-01-01,"['Jena Sims', 'Sean Young', 'Treat Williams', 'Sasha Jackson']",[],0.0,1000000,Attack of the 50 Foot Cheerleader
86703,0.0,2012-01-17,"['Carmen Electra', ""Charlie O'Connell"", 'Brooke Hogan', 'Gerald Webb']",[],0.0,0,2-Headed Shark Attack
83670,0.0,1951-05-23,"['Claire Trevor', 'Sally Forrest', 'Carleton G. Young', 'Robert Clarke']",[],0.0,0,"Hard, Fast and Beautiful"
127700,0.0,2012-08-28,"['Rob Steinhauser', 'Joseph Booton', 'Jason Mewes', 'Mindy Sterling']",[],0.0,0,The Newest Pledge
126509,33400000.0,2012-07-13,[],[],13.36,2500000,2016: Obama's America
83801,0.0,2011-09-07,"['Philippe Torreton', 'Wladimir Yordanoff', 'Noémie Lvovsky', 'Raphaël Ferret']",[],0.0,6965576,Presumed Guilty
79172,0.0,2011-11-04,"['Stephen Hawking', 'David Suzuki', 'Jane Goodall']",[],0.0,0,Surviving Progress
64071,0.0,1954-09-01,"['Charles Drake', 'Karin Booth', 'Billy Chapin', 'Taylor Holmes']",[],0.0,0,Tobor the Great
86597,0.0,2012-03-19,"['Jessica Biel', 'Jodelle Ferland', 'Stephen McHattie', 'Jakob Davies']",[],0.0,18200000,The Tall Man
101731,102388.0,2012-07-06,"['Morgan Freeman', 'Virginia Madsen', 'Madeline Carroll', 'Emma Fuhrmann']",[],0.0,0,The Magic of Belle Isle
74830,0.0,2011-11-18,"['Alia Shawkat', 'Kelli Garner', 'Mark Webber', 'Jane Adams']",['Joshua Leonard'],0.0,0,The Lie
82096,1120000.0,1934-11-23,"['Greta Garbo', 'Herbert Marshall', 'George Brent', 'Warner Oland']",['Richard Boleslawski'],1.1826821541710666,947000,The Painted Veil
80271,0.0,2012-02-10,"['Miley Cyrus', 'Demi Moore', 'Douglas Booth', 'Ashley Greene']",[],0.0,11000000,LOL
110146,0.0,2012-08-08,"[""Chris O'Dowd"", 'Deborah Mailman', 'Jessica Mauboy', 'Shari Sebbens']",[],0.0,0,The Sapphires
84342,288312.0,2012-06-15,"['Ice-T', 'Dr. Dre', 'Ice Cube', 'Snoop Dogg']",['Ice-T'],0.0,0,Something from Nothing: The Art of Rap
15936,0.0,2008-03-18,"['Dylan Walsh', 'Danny DeVito', 'Justin Long', 'Anika Noni Rose']",[],0.0,0,Just Add Water
124597,0.0,1968-11-09,"['Keisuke Sonoi', 'Yûsuke Kawazu', 'Emi Shindo', 'Reiko Hitomi']",[],0.0,0,Genocide
42628,0.0,1968-08-14,"['Teruo Yoshida', 'Tomomi Satô', 'Eizo Kitamura', 'Hideo Kô']",[],0.0,0,"Goke, Body Snatcher from Hell"
81678,0.0,1945-01-22,"['Phyllis Calvert', 'Stewart Granger', 'Patricia Roc', 'Peter Glenville']",['Arthur Crabtree'],0.0,0,Madonna of the Seven Moons
84577,0.0,2012-04-16,"['Val Kilmer', 'Ving Rhames', 'Luke Goss', 'Bonnie Somerville']",[],0.0,6000000,7 Below
101267,32726956.0,2012-06-28,"['Katy Perry', 'Russell Brand', 'Shannon Woodward', 'Rachael Markarian']",[],2.727246333333333,12000000,Katy Perry: Part of Me
77269,0.0,2011-09-09,[],[],0.0,0,Urbanized
170517,0.0,1967-04-11,"['Roddy McDowall', 'Debbie Watson', 'Gil Peterson', 'Phil Harris']",[],0.0,0,The Cool Ones
110336,0.0,1957-11-01,"['Susan Harrison', 'Louise Lewis', 'Jerry Blaine', 'Gail Ganley']",[],0.0,0,Blood of Dracula
135547,0.0,2012-09-28,"['Telley Savalas Otieno', 'Beatrice Wangui', 'Jacky Vike', 'Mukani Njiru']",['Gilbert Lukalia'],0.0,0,The Marshal of Finland
62214,35287788.0,2012-10-04,"['Charlie Tahan', ""Catherine O'Hara"", 'Martin Short', 'Martin Landau']",[],0.9048150769230768,39000000,Frankenweenie
161456,0.0,2012-10-05,"['Esko Aho', 'Arto Halonen']",[],0.0,0,When Heroes Lie
82507,77712439.0,2012-03-29,"['Ethan Hawke', 'Juliet Rylance', ""Vincent D'Onofrio"", 'James Ransone']",[],25.904146333333333,3000000,Sinister
13830,0.0,2002-02-27,"['Ky-Mani Marley', 'Spragga Benz', 'Paul Campbell', 'Louie Rankin']",[],0.0,200000,Shottas
64291,0.0,1959-11-02,"['Nigel Patrick', 'Michael Craig', 'Yvonne Mitchell', 'Paul Massie']",[],0.0,0,Sapphire
38753,0.0,2010-09-10,"['Megan Fox', 'Mickey Rourke', 'Bill Murray', 'Rhys Ifans']",['Mitch Glazer'],0.0,8000000,Passion Play
102639,0.0,2010-05-18,"['Jennifer Connelly', 'Emma Roberts', 'Toby Jones', 'Ed Harris']",[],0.0,0,Virginia
76492,358375603.0,2012-09-20,"['Adam Sandler', 'Steve Buscemi', 'David Spade', 'Kevin James']",['Genndy Tartakovsky'],4.216183564705882,85000000,Hotel Transylvania
110354,0.0,2012-08-19,"['Keanu Reeves', 'Martin Scorsese', 'James Cameron', 'David Fincher']",['Christopher Kenneally'],0.0,0,Side by Side
69778,0.0,2011-09-02,"['Jason Sudeikis', 'Leslie Bibb', 'Lindsay Sloane', 'Lake Bell']",[],0.0,0,A Good Old Fashioned Orgy
33391,0.0,1934-09-12,"['Warner Oland', 'Drue Leyton', 'Ray Milland', 'Mona Barrie']",[],0.0,0,Charlie Chan in London
40709,0.0,2008-01-01,"['Danila Kozlovsky', 'Andrey Terentev', 'Vladimir Yaglych', 'Dmitriy Volkostrelov']",[],0.0,0,We Are From The Future
48202,0.0,1961-06-01,"['Antony Carbone', 'Betsy Jones-Moreland', 'Robert Towne', 'Beach Dickerson']",['Roger Corman'],0.0,0,Creature from the Haunted Sea
34078,0.0,1958-01-01,"['John Hudson', 'Peggy Webber', 'Russ Conway', 'Tony Johnson']",[],0.0,0,The Screaming Skull
68734,232324128.0,2012-10-11,"['Ben Affleck', 'Bryan Cranston', 'Alan Arkin', 'John Goodman']",['Ben Affleck'],5.220766921348314,44500000,Argo
86838,19422261.0,2012-09-07,"['Colin Farrell', 'Sam Rockwell', 'Woody Harrelson', 'Christopher Walken']",['Martin McDonagh'],1.2948174,15000000,Seven Psychopaths
79697,175706.0,2011-09-03,"['Hugh Jackman', 'Jennifer Garner', 'Ty Burrell', 'Olivia Wilde']",[],0.0,0,Butter
134371,0.0,2012-10-12,"['Samantha Mathis', 'Jason Beghe', 'Esai Morales', 'Patrick Fabian']",['John Putch'],0.0,0,Atlas Shrugged Part II
109843,0.0,2012-06-06,"['Riz Ahmed', 'Ed Skrein', 'Natalie Press', 'Anouska Mond']",[],0.0,170000,Ill Manors
40075,0.0,1982-10-07,"[""Miles O'Keeffe"", 'Sabrina Siani', 'Ritza Brown', 'Edmund Purdom']","[""Joe D'Amato""]",0.0,0,"Ator, the Fighting Eagle"
39779,0.0,1960-07-27,"['Lana Turner', 'Anthony Quinn', 'Richard Basehart', 'Sandra Dee']",[],0.0,0,Portrait in Black
116463,0.0,2012-06-23,"['Edward Furlong', 'Bug Hall', 'Olivia Hardt', 'Gralen Bryant Banks']",[],0.0,0,Arachnoquake
72391,0.0,2011-06-01,"['Travis Turner', 'Julia Rhodes', 'Geoff Gustafson', 'Christopher Goodman']",[],0.0,0,Marley & Me: The Puppy Years
